,Unnamed: 0,text,score
1608,1608,the work of six Public-Private Partnership (#PPP) projects involving over US$ 3.0 billion investment has virtually… https://t.co/rB7DtqeSPG,0.5046077966690063
1609,1609,"What type of #Facemask should be used for #workouts in the #gym? My specialty is #fitness, NOT #Epidemiology! Exhal… https://t.co/orWrlhD8kT",0.7160199880599976
1610,1610,Our next bite-sized resource comes from Director Jacqueline Lynch as she answers the question ‘What is Trauma?’… https://t.co/dxG4W0xb5K,0.7653210759162903
1611,1611,Good! #GOP #Trump #COVID19 https://t.co/qtj1HAfJPT,0.2290715128183365
1612,1612,@Helenhs @Laurie_Garrett Watch this #COVID19,0.4303564429283142
1613,1613,Florida #GOP Rep. ⁦@VernBuchanan⁩ ‘Devastated’ After Longtime Staffer Dies From #COVID19  https://t.co/fmnjJp13hg,0.2540093958377838
1614,1614,@KBonimtetezi Must it be branded by your name as if it's the cure for Corona virus...there is shortage of fools in… https://t.co/KpLjDjdKJk,0.5524852871894836
1615,1615,Coronavirus updates: Holidaymakers’ plans hit by delays and travel restrictions #coronavirus #COVID19… https://t.co/1Ts30xBlPM,0.23172976076602936
1616,1616,"No, that’s the definition of GROSS negligence. #COVID19 #coronavirus https://t.co/IIJ2NAkvRA",0.7056784629821777
1617,1617,"I sell face shields at wholesale and retail prices 
#ObasekiFlagsOffToday #AwayByRemi #BuhariWhereIsPIB #COVID19 https://t.co/LIfOxkfcbs",0.3462594747543335
1618,1618,"life nowadays, thanks to #COVID19 https://t.co/UrDTNpJgUu",0.6864761710166931
1619,1619,#KENYA-There are thousands of families across the country which are facing severe food shortages due to #COVID19… https://t.co/OlyE9rq6YG,0.4697842299938202
1620,1620,"How #COVID19 Has Impacted Counter- #Extremism Efforts - Great read via @RanttMedia &amp; @Sean_Arbuthnot_ 

https://t.co/h9En8uT1Cc",0.4232504665851593
1621,1621,"We should be eating out to help restaurant owners, but many are still scared to go to a restaurant. This new tech c… https://t.co/rY70ukfzmi",0.23501253128051758
1622,1622,"""Don't expect someone else to keep you safe.""

-Stay &gt;1m from others
-Keep washing your hands 
-Wear a mask
-Stop s… https://t.co/dShrFMlCbT",0.3082773983478546
1623,1623,"In Morocco, @ONUFemmesMaroc is on the ground helping rural women struggling to maintain their cooperatives due to… https://t.co/iI27L6cxR6",0.3433260917663574
1624,1624,"MOISTURISER HAND SANITIZER ON SALE!
Enjoy instant clean from natural hand sanitizer!

#health #healthylifestyle… https://t.co/Y9ZPIkWZ5s",0.2767457067966461
1625,1625,Have you left hospital since the arrival of #COVID19? Did you know what would happen next? Tell Healthwatch England… https://t.co/ot486zezyP,0.6864368915557861
1626,1626,If you're going out this weekend please remember to keep social distancing #COVID19 #ProtectSuffolk #ProtectNorfolk https://t.co/QhzkiG9uay,0.2574589252471924
1627,1627,"“To be able to meet their financial needs, women were already diversifying their activities to include animal husba… https://t.co/LPaj27RMLK",0.38246625661849976
1628,1628,"For #herdimmunity to be achieved millions would die and the health care system would collapse after ""years of fille… https://t.co/WNKAXjfviR",0.2687801420688629
1629,1629,"Just in case you weren't aware, capitalism is still beating socialism.

#COVID19
#Coronavirus
#COVID https://t.co/aTa8uQmpRE",0.5150586366653442
1630,1630,"Experts say “this is what the data is saying”

What isn’t being reflected; seen/heard?

Experts say “this is based… https://t.co/TceBPudMV0",0.258361279964447
1631,1631,"The Best and Proper way to Wear the Viral Face Shield by Federal Ministry Of Health.

Let's inform them.

Public ad… https://t.co/yqx1fY7SDB",0.44010403752326965
1632,1632,"In line with the inec nigeria and NCDC guidelines on #Covid19, the 2 meters sitting position at the venue of the Gu… https://t.co/qlJnhNeuJb",0.5629149079322815
1633,1633,I am amazed that Drive-In movies are not making a raging comeback. #pandemic #coronavirus #COVID19 https://t.co/FO7wfjIfE1,0.24197439849376678
1634,1634,"What agents say about the plans of Chinese students

Know More: https://t.co/r0RWMNSUIW

#InternationalStudents… https://t.co/GOBLeOcqOQ",0.35935965180397034
1635,1635,@TheSun I wonder how many people are using their #facemask to shoplift without the fear of being identified?… https://t.co/x6mcpKsNCU,0.5381252765655518
1636,1636,"#CoronaWatch

◾ 13,36,861 total confirmed cases
◾ 8,49,432 cases cured/recovered 
◾ 1,58,49,068 samples tested 

He… https://t.co/0eLhqJIGtC",0.3268662691116333
1637,1637,"Hold a public inquiry into the Government's handling of the Covid-19 pandemic 
#Covid19 - Sign the Petition!… https://t.co/NYguQRpDll",0.30965951085090637
1638,1638,I'm just thinking about a student opening a History book to study to an big exam an seeing this picture - the Brazi… https://t.co/LL0686HPul,0.2875201404094696
1639,1639,@BarackObama Not sure if I missed it but another concern @sarahzhang @DrDenaGrayson is the amount it will all cost… https://t.co/b0ypGkDBLb,0.21736617386341095
1640,1640,"@destructoamf @Friendship As a lifelong Seinfeldesque germaphobe, https://t.co/5Gi1SVFqQ2 is very reassuring resear… https://t.co/mi1aXsuDE9",0.4637368321418762
1641,1641,Getting yourself screened at the entrance of the maweshi mandi should be your priority this time around. Not just f… https://t.co/iLmomLYVUQ,0.41933220624923706
1642,1642,"@USATODAY so if a child catches #Covid19 and brings it home where a family member or family friend contracts it, wh… https://t.co/O7IoYEoEYf",0.30347540974617004
1643,1643,"The ministry also announced 330 additional cases of recovery, bringing the total number of recoveries to 105,750.… https://t.co/rAZQPnSwCU",0.3262494206428528
1644,1644,White neighborhoods have more access to #COVID19 testing sites—even as the disease is hitting Black and Hispanic co… https://t.co/CCqwdETi4D,0.17101815342903137
1645,1645,How #HongKong Government stop you from going to beach! #COVID19 #Coronavirus https://t.co/HT1dmogJTV,0.265369176864624
1646,1646,#COVID19 has aged me,0.44480782747268677
1647,1647,This is heartbreaking. Kuching FA football player Joseph Kalang Tie had to be quarantined at home after he was expo… https://t.co/TnJjYsQGXi,0.2127663493156433
1648,1648,In this episode we talk about our experiences outdoors before Quarantine 🔥. However things change to how I got my h… https://t.co/HdxHdeTTP7,0.2648501694202423
1649,1649,"Today would have been @csdberlin. No parade this year due to #COVID19, so we are taking the opportunity to virtuall… https://t.co/sZhS7GxuF8",0.6693833470344543
1650,1650,"COVID-19: 2,984 fresh cases in UP; active cases cross
https://t.co/3VGaGtAklL
#Coronavirus, #COVID19, #UP",0.26811814308166504
1651,1651,"Kuwait reports 684 new #COVID19 cases along with 692 new recoveries

https://t.co/RTFv3zOH6n https://t.co/BKLF9550zO",0.31244346499443054
1652,1652,The government needs to step in and save American businesses or the US is going to spiral into a second Great Depre… https://t.co/cPpmNO3z5Q,0.41756516695022583
1653,1653,Here's more hashes so more people can see others r getting tired of seeing evidence Wayfair Maddy mcann etc but not… https://t.co/pxOdNl6SvM,0.39969727396965027
1654,1654,"Coronavirus-infected cells sprout filaments that may spread the virus #Science #COVID19

https://t.co/vJSsjrOpP6",0.46015051007270813
1655,1655,According to several women I talked to in #Alhol (and internal social media) they got the first #COVID19 case. One… https://t.co/HvCZOjdAhR,0.4946464002132416
1656,1656,"Most of the SRAS-CoV-2 experiments are made available! 
Can we do this for all kind of research?… https://t.co/PBC1CBsyRL",0.42816829681396484
1657,1657,Don’t wear a mask with a valve during #covid19 https://t.co/t1lCrRMSvF,0.586317777633667
1658,1658,"#KENYA- As food systems experts warn of a deepening food crisis due to #COVID19, the govt states projects a surplus… https://t.co/f0lWenMmvW",0.5088708400726318
1659,1659,@Shoggoth_Queen But I am refusing it NOT to prove myself tough but to avoid unpleasant side effects. I have had to… https://t.co/QlydEbXT90,0.3491845726966858
1660,1660,"Your latest @itvnews with me at 1310 - #PHE report shows link between #obesity and risk of dying from #Covid19, new… https://t.co/uWoHn0vZwI",0.21132098138332367
1661,1661,Thanks to @Cristiano @Ibra_official @lewy_official @JoshuaKimmich @leongoretzka_ for your initiatives to fight… https://t.co/GAA4HJrR57,0.4861973524093628
1662,1662,"Face masks: how important are they in a pandemic? #COVID19 #Coronavirus #PPE

Read @ActaPaulEnferm's... (https://t.co/COTYcZiJ0E)",0.2213723361492157
1663,1663,@CNN Follow epidemiologist Professor @devisridhar for advice on #COVID19,0.4353812336921692
1664,1664,"#Repost crazy.teacher.lady 

If we organize a national teacher strike, we will get our word across #Ohio… https://t.co/RXHS1tbCQJ",0.1676427125930786
1665,1665,"In this unprecedented situation, it is very important to take care of yourselves and your loved ones. Check out a f… https://t.co/6OsDFjDNxp",0.23450660705566406
1666,1666,@SenRickScott why are you not advocating for teachers? You're comfortable with teachers returning to school in the… https://t.co/Pbb488NeA9,0.595522403717041
1667,1667,"Awhad was undergoing treatment at Deenanath hospital after his #COVID19 test reports came positive, said family mem… https://t.co/T1FmB79Qrc",0.4613890051841736
1668,1668,Getting yourself screened at the entrance of the maweshi mandi should be your priority this time around. Not just f… https://t.co/tOdYFro23F,0.41933220624923706
1669,1669,@KatyJayne101 Luckily we do understand #BorisJohnson’s incompetence which allowed #COVID19 death rates to be one of… https://t.co/sXlDEEu9v2,0.3805606961250305
1670,1670,"Keep sharing your stories of coping with #COVID19 and its health, social and economic impacts!
Special Initiatives… https://t.co/M1gYXA5sPM",0.3367340862751007
1671,1671,"🇺🇸trends hashtags usa
Follow my account 
1 #BlackLivesMatter 22
2 #AmericasGreatestMistake 20
3 #COVID19 19
4… https://t.co/yrH9rlxXFd",0.429354190826416
1672,1672,Here has been a sharp #decline in the number of #coronavirus deaths in #Pakistan as the #COVID19 claimed just 24 li… https://t.co/0SMLpq9isE,0.3228692412376404
1673,1673,"@BIZZO79 @Anjeew @tanya_slobodian @CNN What 1500000 Americans died from TB in 2018, Holy Shit, they kept that Quiet… https://t.co/aWmVWZEcXA",0.5353586077690125
1674,1674,"#COVID19 situation of South Indian states at a glance: On July 24
1. Testing Statistics: 
A. #TamilNadu &amp;… https://t.co/EtqGEJMCrs",0.26038306951522827
1675,1675,@NikkiHaley @realDonaldTrump Thankfully girls everywhere have people like @AOC and @SpeakerPelosi to look up to rat… https://t.co/PdGAoe3BCg,0.38414132595062256
1676,1676,"CORONAVIRUS VACCINE TRACKER

For the latest and complete list, you can head on to this link:… https://t.co/2TTmSU1Elp",0.3565863370895386
1677,1677,"CORONAVIRUS VACCINE TRACKER

For the latest and complete list, you can head on to this link:… https://t.co/lHYN4wLxxg",0.3565863370895386
1678,1678,More than once. #COVID19 https://t.co/vtiabixRSb,0.3968878388404846
1679,1679,"CORONAVIRUS VACCINE TRACKER

For the latest and complete list, you can head on to this link:… https://t.co/6PZDYb51u1",0.3565863370895386
1680,1680,"CORONAVIRUS VACCINE TRACKER

For the latest and complete list, you can head on to this link:… https://t.co/g9Ji848tB1",0.3565863370895386
1681,1681,@Aacdiscokaraoke MrsWilks❤️ Hi all:I’m loving my Jason Donovan FaceMask that arrived in the post this… https://t.co/4ahQ1UKqws,0.23168721795082092
1682,1682,"Here’s a short poem for all those people not wearing masks. It’s called ‘On Liberty’. 

#brianbilston #onliberty… https://t.co/YT2S4EqBVu",0.5546210408210754
1683,1683,Pandemic UK #COVID19 #Covid_19 #UK #DAY_131 https://t.co/KaDJvl7FJV,0.49019014835357666
1684,1684,"@JohnCornyn and @tedcruz are #SPINELESSREPUBLICANS 

John cares more about kissing trumps ass then Texans going hun… https://t.co/BoMLEKcstT",0.2519461214542389
1685,1685,@bbclaurak In the spirit of sharing #COVID19 second wave learning👉https://t.co/y5jqRqdgfT. FYI: @BorisJohnson… https://t.co/INjWl6y84r,0.28321245312690735
1686,1686,If you’re in any doubt that the #SNP are utterly wrong for #Scotland going forward watch this. @afneil highlights s… https://t.co/tFjREDptxo,0.29501569271087646
1687,1687,JOB ALERT: We have a number of exciting job openings at THET! If you would like to join a team of dedicated… https://t.co/MRTyxGoiHb,0.3177615702152252
1688,1688,We all need to work together to protect the world from #COVID19. Will @g20org states please step up and release muc… https://t.co/59GILkQ9F2,0.2981516718864441
1689,1689,"Are you getting stressed with #COVID19 news? Here are 8 ways you can sleep better

#TelanganaFightsCorona… https://t.co/2oY3FztxZg",0.29807010293006897
1690,1690,Hi @EUHomeAffairs @Place_Beauvau @BMI_Bund @ukhomeoffice @Justitiedep @ministerieJenV thousands of refugees are at… https://t.co/gGPMd0kLM0,0.2635740637779236
1691,1691,Hi @BD_Africa @StandardKenya @TheStarKenya @BusinessDayNg @dailynation @TheNationNews @THISDAYLIVE @MobilePunch… https://t.co/V49BnszRBR,0.3160843253135681
1692,1692,"@Theresa_Trog Well, technically he's wearing a mask isn't he?
Does that conform to #COVID19 rules?",0.37542781233787537
1693,1693,Interesting (recent) graphic for #Ottawa &amp; #COVID19 cases - especially with kids 10-19yrs &amp; their parents age group… https://t.co/JG2usYQhqx,0.5671952366828918
1694,1694,MOP Brandon Banks doubles down on 2020 #CFL season absence: ‘It’s not worth it’ https://t.co/5s8PGCvdlb #HamOnt… https://t.co/AVOkhB8D8z,0.4540086090564728
1695,1695,"Div Com reviews Independence Day-2020 arrangements//Stresses on fool-proof preparations, strict adherence to… https://t.co/PUhwPCMRmH",0.40861940383911133
1696,1696,"#AFRICA-Despite the #COVID19 pandemic disrupting food trade across the continent, various agri-businesses are creat… https://t.co/zSuELefFEt",0.4173404276371002
1697,1697,"It could be worse than 1 in 10 as the pandemic rolls on...and every stat is a person, a neighbor. We need an organi… https://t.co/Bhx1MP3lBV",0.2541046738624573
1698,1698,Returning to a new normal 😂#COVID19 #coronavirus #NewNormal https://t.co/g3Pfu66D2j,0.3203139901161194
1699,1699,"Here's the list of doctors who will be available for teleconsultation from 9am to 5 pm at telemedicine OPD, Sir Sun… https://t.co/p3OWwJ2EPM",0.3875771164894104
1700,1700,"Be a Hero, let's fight this battle togather!
For More Information: 0261-7161111
#COVID19India #COVID19 #Corona https://t.co/zxqXymTe2r",0.3407081663608551
1701,1701,#Covid19: #India begins 1st #HumanTrials of #vaccine https://t.co/GH9sFseGqT,0.6335464715957642
1702,1702,"@jeremycorbyn Poor old @Keir_Starmer sorting out your messes!
#COVID19",0.44353610277175903
1703,1703,"#NSTworld ""Mr. President, Don't go!"" screams a tearful #CeliaCapira as she begs for a hospital bed for her husband.… https://t.co/sAUljOTFUE",0.3564877212047577
1704,1704,"145,000 dead in less than 6 months.
No, it’s not “just like the flu”
#WearAMask
#SocialDistancing 
#WashYourHands 
#COVID19",0.4063442051410675
1705,1705,#NicolaSturgon accuses the PM of ‘politicizing’ #COVID19 - a laugh in itself but here’s her party monetizing the pa… https://t.co/QbTGFzdpsy,0.44794371724128723
1706,1706,"https://t.co/miVtiTZMrW
The non-histerics guide to #covid19",0.43549707531929016
1707,1707,Hey @DavidMalpassWBG @KGeorgieva no country should have to choose between protecting their citizens from #COVID19 a… https://t.co/uoVKuGSBF3,0.19266359508037567
1708,1708,"Poverty , is not a defect .
my project By Pentool  #Covid19 

-
@TurkiShalhoub @WFP_AR @UNESCWA
@UNICEFJordan… https://t.co/zu8m04JlFb",0.36073386669158936
1709,1709,"Appreciation for being the front liner in COVID ICU SHL.
A dedicated team working day and night since the first cas… https://t.co/GhYlDMW84T",0.6233924627304077
1710,1710,"That being said if you’re currently in the market for a new job, take your time and research the company, expectati… https://t.co/YrJLGvhB7x",0.3647554814815521
1711,1711,#COVID19 crisis has changed people's #shoppingbehavior &amp; ways of conducting business. Brands need to enable as many… https://t.co/M2tM3g4CIn,0.5253985524177551
1712,1712,This is the best bit of #COVID19 advice about 👍🏻👍🏻 https://t.co/K5wBqAOuZJ,0.32840609550476074
1713,1713,"91,000 Dead #COVID19 Just think about that. This is not some random number or statistic. 

These are Mothers, Fathe… https://t.co/mkrrFHHVIj",0.32467228174209595
1714,1714,Now on @RadioBrendanRTE @TeenaGates talks about her Dad Terry’s health “going backwards” due to the closure of his… https://t.co/6EqYwdbiVp,0.3245457112789154
1715,1715,Shocking stats on #COVID19 #India from the brilliant @GorwayGlobal daily analysis. This from a country which in Mar… https://t.co/XDFXIqNvgB,0.37138211727142334
1716,1716,"@ItCorbyn @BorisJohnson Quite.  It took 6 months for Johnson govt to ""understand"" #COVID19.

They could have listen… https://t.co/FRcRiPUcxh",0.236994668841362
1717,1717,"@CNN No. No, no, no. Governor Abbot will be condemning not only the #COVID19 patients, but everyone who lives in th… https://t.co/jjp2bnmDVh",0.1964990198612213
1718,1718,"Sinclair Broadcasting is under attack by Marxist media activists again for airing... 

#Plandemic - The Dr #Fauci S… https://t.co/6TkUy3VV12",0.6775623559951782
1719,1719,"Answer: Idiots that don’t know the difference between “there, their, they’re” interpreting medical data. Question:… https://t.co/sYHBCiXPfq",0.17772722244262695
1720,1720,Did you see @JAMAPediatrics linked in @businessinsider? #COVID19 #JAMANetworkInTheNews https://t.co/nHCe2H41oc https://t.co/3QdefN8Rna,0.35306569933891296
1721,1721,These are some of the many people who've died since the US reopened via ⁦@CNN⁩ #kids #families #covid19… https://t.co/a4wjoKfNjd,0.7504321932792664
1722,1722,"Well, ain’t this quite the metaphor. ⚡️ 
#Trump #AmericaOrTrump #TrumpIsLosing #SaturdayVibes #SaturdayMood… https://t.co/CYayDuFpyt",0.21566340327262878
1723,1723,"#CoronaInfoCH #COVID19 #corona #canada 
Student researchers brainstorm...
https://t.co/KgmNvfl2Im",0.40751954913139343
1724,1724,"Demak, 2020 - In Proportion
.
#dhanakencana #color #demak #indonesia #asia #photographer #instagram #photography… https://t.co/FFgRDvb1yP",0.373801052570343
1725,1725,"Coolest Party Decoration Supplies ever!  https://t.co/GW7hOrqRAo 
#BlackIsKing #coronavirus #COVID19 #birthday… https://t.co/A5NeFWQuRh",0.4490847885608673
1726,1726,These vets are busy spreading/catching #COVID19 too.  I hope VA hospitals have improved since I trained in one.… https://t.co/5Uf4ABcede,0.6338071227073669
1727,1727,"@davidschneider ""Of course there will be a time to look at this"" and before that time, more people die needlessly.… https://t.co/MR95JQY9D7",0.36831068992614746
1728,1728,"#coronavirus #lockdown #COVID19
WHO reports record daily spike in COVID-19 cases The World Health Organization (WHO… https://t.co/n7zVwLRxaR",0.517067015171051
1729,1729,Radboud University Medical Centre Nijmegen (NLD) found that Genetic mutations predispose individuals to severe… https://t.co/8pmZ7lP4oJ,0.35529446601867676
1730,1730,"@GVMC_OFFICIAL @GummallaSrijana On behalf of residents, request to GVMC sanitation department to be carrying out th… https://t.co/SowOfM4p7N",0.2825770080089569
1731,1731,@realDonaldTrump #DonaldTrump is trying to create a #AryanNation Federal agency of racism. he is about to face the… https://t.co/p8y6dKPWOA,0.34842875599861145
1732,1732,Connect the #COVID19 dots. https://t.co/2IUzEDw8hj,0.4497179687023163
1733,1733,"A 5-year old girl returning from Russia was confirmed latest #COVID19 cases in Viet Nam, bringing patient tally to… https://t.co/AFthHRCwuZ",0.6140760779380798
1734,1734,"Last updated: 2020-07-25 11:05:01+00:00GMT
  Coronavirus [COVID-19]
    Cases: 15970043
    Deaths: 643400

#corona… https://t.co/wazFoHG6Au",0.5284428000450134
1735,1735,The quest for a cure for #Covid19 is becoming more critical than ever. A look at how #bloodplasma therapy is being… https://t.co/kwIRBnz50U,0.4560711681842804
1736,1736,"#CoronaInfoCH #COVID19 #corona #ireland 
Horse barred due to trainer's high temperature, RTE
https://c...
https://t.co/P6bDsyFILH",0.35350313782691956
1737,1737,"@News12NJ #Hydroxychloroquine could save up to 100,000 lives if used for #COVID19: @Yale epidemiology professor… https://t.co/sUUnIq49Xe",0.44762423634529114
1738,1738,2) when I asked why they are wearing them? And how long will they wear them For? Answer - Until we are told not to.… https://t.co/46gAJXjL5i,0.41228756308555603
1739,1739,"130 new cases and 5 new deaths in Senegal 

[12:30 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic",0.2667829394340515
1740,1740,"@ElnaySarah Yes!
This has nothing to do with changing immigration laws. 
It is about travel exceptions for the vali… https://t.co/iSoNGlu34q",0.5484140515327454
1741,1741,"Bill Gates Replies Conspirator Theorists, Denies Inventing Covid19 https://t.co/4ydd5uVKPd via @GoodnessPiusblog 
R… https://t.co/L2hpE3fS6A",0.41427165269851685
1742,1742,"@burgerking_uae If that's how your delivery guys wear their masks, id rather not try one... Thanks but no thanks!… https://t.co/6KtxUkfikl",0.29326367378234863
1743,1743,How to promote your #Spotify in 2020 https://t.co/ynubm11xzB via #YouTuber #SpotifyPlaylist #Spotlight #NowPlaying️… https://t.co/RqI24eD2EY,0.27443230152130127
1744,1744,. @UCI_cycling warns that #covid19 may impact its business right through to #paris2024 . My latest:… https://t.co/8RgcvTStmX,0.3933976888656616
1745,1745,@redbicycle1 #COVID19 didn't #create all of these #cracks in civil discourse it only made them more #apparent,0.37743744254112244
1746,1746,"One Third of Outpatients With COVID-19 Are Unwell Weeks Later https://t.co/W9C0lF0sfQ via @medscape 
Wear the damn mask--#COVID19 #WearAMask",0.26420995593070984
1747,1747,"1208843 people recovered from Corona today. Total Corona virus recoveries: 9493355 
 
 Source: WHO Situation Report… https://t.co/xX3w1prz7a",0.447809100151062
1748,1748,"Unbelievable. John Roberts is going to hell

Supreme Court denies Nevada church's appeal of COVID-19 rule… https://t.co/QZDSlmJr04",0.20518720149993896
1749,1749,Nicola Sturgeon’s care homes catastrophe https://t.co/Yg1zSM4liI via @spectator #COVID19 #agedcare,0.24484963715076447
1750,1750,What has #COVID19 taught businesses? That they need to switch their #ITstrategy from efficiency to agility in order… https://t.co/Bqb0BAIwpJ,0.6548564434051514
1751,1751,"Free #COVID19 testing TODAY, July 25, from 8a-2p in Brooke County and 9a-4p in Logan County. Bring ID; those under… https://t.co/X49t5HeRFh",0.3787758946418762
1752,1752,"Breaking the chain of transmission
. 
.
.
#HRAWI #covid19 #lockdown #Hotels #Restaurants #socialdistancing … https://t.co/qQr6EkUU1k",0.39258721470832825
1753,1753,"Despite the suspension of routine transfers, 81 incarcerated people have been moved between New Orleans jails. Lear… https://t.co/wiSrvUoCKj",0.4311434030532837
1754,1754,"Feel your feelings, they are valid. Talk to someone about them, journal them, meditate on them. But most of all, li… https://t.co/nUUw2VohQV",0.28234604001045227
1755,1755,@AlokSharma_RDG But since we don't actually have one let's do the second best way (actually it is the best way) and… https://t.co/bXiBcF73OS,0.4486657977104187
1756,1756,"@bainjal 🤣🤣 21 days to fight #COVID19 

#ModiMadeDisaster",0.31426572799682617
1757,1757,"Views of Ms. Suzie Boss (@suzieboss) on the 11th #OELF 

Did you miss our #PanelDiscussion on ""#Education in the ti… https://t.co/oWw8kedFX2",0.31737837195396423
1758,1758,🖋 Sign “Extend COVID 19 Emergency Unemployment Assistance” and I’ll deliver a copy to your officials:… https://t.co/eIl77COHCW,0.3306703269481659
1759,1759,"Labor rights is a big issue in the #Philippines. In the midst of #COVID19, one Fund-supported group is seizing a ne… https://t.co/F2p8q62YDh",0.35813039541244507
1760,1760,@jpmorgan Has anyone noticed giant software company (Inc) occupies a special place above #Politics &amp; #government;-)… https://t.co/JV6qXsoC8d,0.46216991543769836
1761,1761,"@chitraguptsoni @narendramodi Hi @chitraguptsoni, thanks for sharing. Now you can also check our online map for the… https://t.co/buCHegE6Dz",0.3837684094905853
1762,1762,New COVID-19 Data at 2020-07-25 07:30:00 am EDT #Coronavirus #COVID19 https://t.co/33vmGhjZNU,0.5983218550682068
1763,1763,Many leaders are thinking ahead to what comes next as states start to ease lockdown restrictions that were implemen… https://t.co/q4fwDCCzbK,0.4801526665687561
1764,1764,Why to wear a face mask when social distancing is not possible in public settings ?  See an amazing article written… https://t.co/fDPsTPf0Mz,0.7346159815788269
1765,1765,"#COVID19 a view,#masks are useless,they have created a breed of super immune morons who don’t distance, don’t cover… https://t.co/wwR580a54a",0.3194366693496704
1766,1766,"Put Others First
View Others 👀
As More Important Than Yourself
Abandon Every Display Of Selfishness
Possess A Great… https://t.co/fnwi6oaJE7",0.7532883286476135
1767,1767,"Gain O'clock.
Lets gain together.
Retweet, 
Follow and drop your handle.
Follow everyone who retweets and likes. I… https://t.co/u6ZnUlbFJB",0.4712592661380768
1768,1768,Have a question about #COVID19? Send it in! We'll try to get to the bottom of it as part of NEWS 1130 Gets Answers!… https://t.co/WbEmGNLzqt,0.6347159743309021
1769,1769,The global pandemic is bringing health inequalities into sharp focus - @louisemarsha11 senior public health fellow… https://t.co/4YwiMOImay,0.189136803150177
1770,1770,"Hurry up! Book your orders now and get your place disinfecting and safe.
We are here for your safety and to provide… https://t.co/RRfBCH6Yhi",0.2010643035173416
1771,1771,"Madhya Pradesh Chief Minister #ShivrajSinghChouhan tests positive for #COVID19.
https://t.co/TBNYo2fCtl https://t.co/6JRtSruzIc",0.4662335515022278
1772,1772,The Government has highlighted the risks to smokers from #Covid19. Quitting or temporarily stopping during this out… https://t.co/qoHhO8Yo0W,0.45692428946495056
1773,1773,"📚 #Covid19 has triggered a collapse in global economic activity, but responses of governments in lower income count… https://t.co/y2uX07I9Qa",0.18481388688087463
1774,1774,Save_Tax on Health_Insurance Premium under Section 80D. 📲 9845684754 #Starhealthinsurance #insurance #wilson #wilsonmenezes #covid19,0.3758433759212494
1775,1775,"Vietnam detects first coronavirus case in nearly 100 days #COVID19
https://t.co/dWESmDlGPi",0.4206847846508026
1776,1776,"1 in 20 migrant workers worldwide is Indian, according to WEF. The return of international migrant workers due to… https://t.co/c33rJ9s44B",0.4873094856739044
1777,1777,"We are #manufacturer and #suppliers of #medicalproducts for #COVID19 including Test Kits, #FaceMasks,… https://t.co/UIiO4PHGU2",0.3498050272464752
1778,1778,"#Paypal is a quick and easy way to support us, as we continue to support #VisuallyImpaired #Children, Young People… https://t.co/eUSfTGrrj8",0.3742353022098541
1779,1779,🔯 Health Insurance policy comes with immediate daily cash benefits in the event of hospitalization to take care of… https://t.co/QU73cwSBVT,0.6278226971626282
1780,1780,"“Why small businesses should use cause marketing to build their own brand”, Mr. Luvneet Amin, Director, Pinnacle Ma… https://t.co/elKm3laTKA",0.3620662987232208
1781,1781,"Due to circumstances brought about by COVID-19, med schools have shifted to online platforms in order to continue… https://t.co/zZdFbPXeH7",0.5052064061164856
1782,1782,"According to HarleenWalia, Deputy Director of Childline India, the number of calls on their helpline since the lock… https://t.co/U3d9Lvg9r0",0.47973206639289856
1783,1783,"MP CM Shivraj Singh Chouhan tests positive for COVID-19

https://t.co/9SxxfRj0YH

#ShivrajSinghChouhan #Covid19",0.4602738618850708
1784,1784,"If contacted by the NHS Test and Trace system, please do as instructed and self isolate.

This will help break the… https://t.co/psJL9yaevh",0.20883095264434814
1785,1785,@RStweet18 writes about #DomesticViolence during #COVID19 placing it in the broader context of other violence and d… https://t.co/gj0fzIu4d8,0.4275533854961395
1786,1786,"75.6K More Cases
31.5K Recoveries 
1.2K Deaths
#COVID19 #coronavirus https://t.co/wTH8I7Fq1A",0.5130895972251892
1787,1787,Health officials in #Tindouf refugee camps confirmed that the 4 #COVID19 suspected cases turned out to be positive.… https://t.co/8wXbzqoP3X,0.37103721499443054
1788,1788,"Sneaky peek at our packaging concept!

#GBSoap #BritishSoap #UKSoap #YorkshireSoap #NaturalSoap #SoapBar #SoapMaker… https://t.co/tZYgQEaveP",0.32015106081962585
1789,1789,"NEW ALBUM ""DEATH TO EVERYONE"" DROPPING AUGUST 9TH!!! 
https://t.co/8m5piJ7RDe
#COVID19 #유타버블 #BlackIsKing… https://t.co/RrCTtfY456",0.2675275206565857
1790,1790,A milestone!  I've drawn my first climate skeptic trolls. What will be fascinating is watching their fate much as… https://t.co/3ZtmKhRSpt,0.43666043877601624
1791,1791,"The guy in line ahead of me in the convenience store told me I look better without my face mask. 
Is this a Covid C… https://t.co/co94QsEtUN",0.37770307064056396
1792,1792,Just finished my second batch of Gin... Not revealing my Brand as yet. Watch this space @evanjohn77 #ginlovers… https://t.co/BmBLAO2sv8,0.23190131783485413
1793,1793,"2 HURRICANES ARE SET TO STRIKE U.S.

#TropicalStormHanna threatens Texas with heavy rains, rough waters and strong… https://t.co/zSbTvQ3TiB",0.3638192415237427
